image_id,ethnic_group,image_path,exists,file_bytes,sha256,width,height,format,mode,phash,dhash,ahash,has_exif,exif_keys
Miao_0143,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (227).jpeg,True,171378,b79f76d452a9a1750e2a0ac1c5f69b92637e537d09912437c800631b8cb8c941,1200,800,JPEG,RGB,c8d00383ef9f4747,d090a832e2f17068,7cfcf8f8f8381820,False,
Miao_0144,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (228).jpeg,True,157917,093535dff47f0be5c63b385c9dc39f5e5e382ef672736c50a44326f1825d853f,800,1200,JPEG,RGB,f1c3839e7c60316b,ccc8921434383e5e,eefee8d09c8e8000,False,
Miao_0145,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (229).jpeg,True,53447,400b5a53f1e2af5a4189f11bd44cbdff4d2b5a8d6e2f9178bb9b479100f2e1af,500,699,JPEG,RGB,e91d961a856886fb,30b0f293138b8b47,1c1cfbc3c100c1ff,False,
Miao_0146,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (23).jpeg,True,140427,7904ad0dae91f93f244529fb96633d8c76fafe66a2d7d67722ee8de0bbf689cf,800,1200,JPEG,RGB,cc5e2301bc78dc73,32e13032f2f2eb73,0018f8da7f7e0018,False,
Miao_0147,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (230).jpeg,True,101246,827e1babe3a915e641d522ffe779ffaf44fe78c825cd8a9ba1638312549e3d34,800,1200,JPEG,RGB,b7f0853f6844d3a1,3048480d0f5c68ff,ffffefc181001007,False,
Miao_0148,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (231).jpeg,True,157150,95761fcf12d2af4dbe33a1051f44871ea7bca368a07addffe1c905e300d5099e,800,1200,JPEG,RGB,aadf414abdbd6060,69692f7e11c3878e,fcfcb79fc1600103,False,
Miao_0149,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (232).jpeg,True,144736,c458a0fc0c37db2bde007c00587743ef92bf4984d140f32ed86d8e06c5d638ec,800,1200,JPEG,RGB,cfd174815e9cb074,b8d8d061ebd3e164,fe7e7c38387d3810,False,
Miao_0150,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (233).jpeg,True,137157,4b867bc6843c68206445c21a34e271c5c1a8c931530fd77950c9e4d134cbfd82,800,1200,JPEG,RGB,ce4db0333c3231cf,1c62e36162eaaca4,00383838382ffff7,False,
Miao_0151,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (234).jpeg,True,121448,0c80a18daae6100ec9aa3e5dac47f4e96e6e6adf7f33ed53dd09833abdfba755,800,1200,JPEG,RGB,ea9d30e36ab51326,d872746383cb9599,ffff3ffbf1e0c000,False,
Miao_0152,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (235).jpeg,True,109821,5c026bb1dc6e92f0890d074266024f02efc5604e27db66068a72146d1a0f66d3,800,1200,JPEG,RGB,ccc36c363e3833c3,32f2d9f160f4b4b4,10787c383c1c1010,False,
Miao_0153,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (236).jpeg,True,96702,45625bc65959b1a6c3f4b2c94ba054f5c2425a24b2ee5353196ae2ca894288d5,800,1200,JPEG,RGB,9e9831316567671b,b0f9696169684c48,1c1c3c3c3c302020,False,
Miao_0154,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (237).jpeg,True,28521,d374124774ff0b9e862d1e0f9a8fd6bf01be6eaa110daa6df9fd428eae4b575b,304,404,JPEG,RGB,999a2fe7222956a3,f0f0f0f0c8f05353,183c1c1c7f3e0900,False,
Miao_0155,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (238).jpeg,True,150181,793c2974c3f51688e32e6d0c328f455c4ae822d958512f0d068c95a64fd44881,800,1200,JPEG,RGB,998e2e6171b76625,d9f1f092d2921612,003cffffeb6a0200,False,
Miao_0156,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (239).jpeg,True,137501,3fbb28a3ef5781947f0f92616c7578a7bde762992660e784a6e5a739f3f5f6bc,800,1067,JPEG,RGB,bb9924f11be50cd8,1a7b7959594b831b,0f0f1f0d8ca1e180,False,
Miao_0157,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (24).jpeg,True,166880,bedb6a6d4be988ccdf2b11877c1860148e06fe08e0d41ae32d6e5a3888c868bc,800,1200,JPEG,RGB,9ff1446461135bae,963e785833686c78,029f1f0f1b1c3e1c,False,
Miao_0158,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (240).jpeg,True,112199,c5d15efd82f0d17b1da5bc88cb492c775290e972bbd823c15c1bbe29f8c9fc7f,800,1201,JPEG,RGB,899cb1a7a4a2a7a7,b7b3f3b37243c38d,1fdc1f18383060c0,False,
Miao_0159,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (241).jpeg,True,126999,62b7f94b07749913bb1ab2546bcb052c37ee781d9b548a3bcc6baf1f0755650a,800,1067,JPEG,RGB,8582bede0fe4c21b,64f4c8da5ac41676,3f3f7f2a08e0c000,False,
Miao_0160,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (242).jpeg,True,176705,b6b5f5fc672b5cd61276d02a20ba7a1d94f1d105733276b020cec4cb49e51857,800,1200,JPEG,RGB,995b72244f2ea5d1,61595171b2b6acac,00081c387a5717ff,False,
Miao_0161,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (243).jpeg,True,169535,f23686468ce7b490249a956a2b005435ea3fa3c6d054e218b4b91aeee5893750,800,1200,JPEG,RGB,a5dad11b53eaa464,d8d8a6ebeeeecace,7cfef7f303032362,False,
Miao_0162,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (244).jpeg,True,63684,74735bb7e668d0ded19ec659574ac1e0d5e0851792c94b92eea07d6b21de6c10,800,1200,JPEG,RGB,92693469cd936d96,e22cc8c9c1593c2c,00042e7c7c0c0e1e,False,
Miao_0163,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (245).jpeg,True,160826,74d97531d884ada5319c5d4054c7ede3afd54713f24e0458891a7282d1ca4b2f,800,1200,JPEG,RGB,9b9661a40b3b3c3b,dfce397939341b1b,0f7f0f1d1d170908,False,
Miao_0164,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (246).jpeg,True,87921,80fb6427c6d5a3e7a66fc674652f46aa8ef040c42726cc8d9cb3658b13fa2106,1201,800,JPEG,RGB,c968075e663776b0,41929393b231d3c2,0058fbfbda183b3b,False,
Miao_0165,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (247).jpeg,True,131972,e2e4463d6614fbb240f907f5d0b0e6a729481c3451ed578d9a440dd91fea3bd6,800,1200,JPEG,RGB,db27e44efd229450,6769f8fb7171c198,00001e09183c78ff,False,
Miao_0166,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (248).jpeg,True,123912,5be98aa7e875fb759e8c5d8261d49a92563ba33ac292bc45e4ebfdc2d69b6712,800,1200,JPEG,RGB,8939a443739c9f96,dbd233d3c8c9a3b2,4d0b1d1828383bfb,False,
Miao_0167,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (249).jpeg,True,107511,fe28e1e63680b23c947c77a04da4fb48bba6c4918a8d6308d14baf27876356ff,1200,800,JPEG,RGB,9c3333306c4dce6b,0da86870b1f474f0,060e3c38183e3a3e,False,
Miao_0168,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (25).jpeg,True,144941,39301b43225c78d4af12b4fe3bf3b166211560d24291f4bf2fbf10014a336b68,800,1200,JPEG,RGB,95cc16334cbcd873,3060b0d65c989cdc,9cfefefa000e0706,False,
Miao_0169,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (250).jpeg,True,142903,d1538883781650e31c4d5a5528389fa859066214abeaf0ff2acac826ec9362dd,800,1120,JPEG,RGB,a4d2b35d5f05a4e1,980caff492b6d7d7,ffff7f0000000103,False,
Miao_0170,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (251).jpeg,True,152533,48362383455df1b0eb2b7bcd18cd4735fb2be7afb04187076d4d2b1ea896318d,800,1200,JPEG,RGB,9126e96c29639db3,93fcdcca3eb2183a,00060f0f0e1eef1f,False,
Miao_0171,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (252).jpeg,True,117044,a99350f21a3bcb3ba0dbb75a5d7268f51d9b0e7678396a2fda73f9b79bc9d536,800,1200,JPEG,RGB,d9645339bcf0828f,9c62e0b63268da5b,00107cdfdb3c0808,False,
Miao_0172,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (253).jpeg,True,146108,b04aee019aee3140337cc7b51f67900589d63939884e269ef24edc2c09bb645f,800,1200,JPEG,RGB,d8df21336d6d3282,13f0f03210988692,c0fcfcf8f8c8f0e0,False,
Miao_0173,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (254).jpeg,True,130290,3d0db6180655e95ef5841a14e3aa5063354ce620b415adc7b21f0c10d7b64fc3,1200,800,JPEG,RGB,9a73576c91654d54,2869db9bb1a76550,800c0d0f5d13173f,False,
Miao_0174,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (255).jpeg,True,94140,bc82368bdfa95378d67a5d6df7d1d206dab489548b1d7376347a125fd35afdd1,800,1200,JPEG,RGB,9a71679835c29e69,c81a39393171e1e5,00000c1c1f3f7d10,False,
Miao_0175,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (256).jpeg,True,143875,ec7262a1273e9bb21d6e94bce3a3a393108bfe0ee255e8c2ff142dbe305e1fe5,800,1200,JPEG,RGB,c13de633e0a53e83,92f070d2d2d1cce4,00183c3878287efc,False,
Miao_0176,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (257).jpeg,True,91964,0941ca335f887de0e5dada70c7ba587a18601496a005554f5eae8d054ec12007,800,1063,JPEG,RGB,d8c3be046d199fc4,12c55053e5223339,fffffc1870108089,False,
Miao_0177,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (258).jpeg,True,221949,59352c7f758cd1755bc5893f8462db71e5dd81525b145a8bc154f10bf238b490,800,1422,JPEG,RGB,89e4e4b57a1c6547,36f1f0f1d8f8f0f1,ff7e381c1c3e1c18,False,
Miao_0178,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (259).jpeg,True,133901,3061d6ac4d0951bad718b0537cc9c34c584de1ea2397b65c9260a7827e9aba72,800,1200,JPEG,RGB,99963aa48cd8cdec,38c899b8d656939b,df0c1c7cffeb8000,False,
Miao_0179,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (26).jpeg,True,127503,bea7e16cc4055c3006c2ef76b50ddf8a4f203c0571ddad39a3ad6acca645a02e,800,1200,JPEG,RGB,95eb6394692f92c8,c090f072b4fcb69b,fefeff185a1e1200,False,
Miao_0180,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (260).jpeg,True,147235,18e71dcf9d8387445a17a0735c5fe8092fb51e5ce86d984b719c497a6e2c9631,800,1200,JPEG,RGB,cc9b2d74427b6661,f1f173f5a424b7a6,183ffffffed28000,False,
Miao_0181,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (261).jpeg,True,123518,ddb717b333545751a103e61b52b715ff77488e92e078467c9f8a15caed7e01ac,800,1313,JPEG,RGB,c99cb0a7a6a427a7,b3b3f3b362c3838d,5f5c3f38382060c0,False,
Miao_0182,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (262).jpeg,True,73732,04048de5f14341de1e55e207fec6ab17b99bd8a8386dd72934d9f250edcce595,800,1200,JPEG,RGB,99cd6631362646e7,90b272323070920f,0018381818180800,False,
Miao_0183,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (263).jpeg,True,146673,0d2039f6dc2af9bbab8acf403c328ce5244f864b6fb1350583e5c3af28feb67e,800,1200,JPEG,RGB,931c53e6842b7b72,d8783ae6e6cacac8,0e0c0c1377ffefef,False,
Miao_0184,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (264).jpeg,True,137549,1535102ad26734ecd16a0c736a722e3e731226d264a5a23702a6ce69e7faec33,800,1200,JPEG,RGB,8adc67356225e52e,717171b1f1d34bc3,19bd3d59193f0121,False,
Miao_0185,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (265).jpeg,True,135089,c15c1991fc41b8ded5b33c3fc79b075c8bdfbd32294303eb9c376fa7490f66c0,800,1200,JPEG,RGB,8d175bca426bd1c5,f9746666e7f7f3f3,1c0e022373fbfbfb,False,
Miao_0186,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (266).jpeg,True,114279,6ed575148f329b7c7758dcf7a699441895435856807f2c570b110c804cb2e828,800,1200,JPEG,RGB,a934d8f2e62636d4,9e9adeebe29adaf3,470b0703fbfafbff,False,
Miao_0187,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (267).jpeg,True,136293,bba58f3c18dd70f845ab93de5a2e8e751fb2840c61e9457d1f85b548a84f1b5d,800,1200,JPEG,RGB,c07f937b83d87242,d931b4e0e6b2d0c8,6c98d03820007e7f,False,
Miao_0188,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (268).jpeg,True,44191,05f8a44e45fa23b2a929a0f1c2cd5f97d202bffb7d04da3205789632a6029e54,500,750,JPEG,RGB,b38cf3f1cc720c0d,804e74d4969ccc48,ffff00005bc7c400,False,
Miao_0189,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (269).jpeg,True,123800,6719ec6796d60ba63c6073a93c972522b55ba8b7f63b437fb0a79f76a2b4d50d,800,1200,JPEG,RGB,aa23d42d6c9337d4,76cb69aba32b35b4,03210f0d1101ffff,False,
Miao_0190,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (27).jpeg,True,204117,ca4d9f2a007c34cc41f27f065f8465547b68a094cd4032fef672d80b34ce3d31,800,1100,JPEG,RGB,d819e57a867039d9,f0f0b0a4a93386e6,1c3c18143c00e07f,False,
Miao_0191,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (270).jpeg,True,136056,585f9e997c0c896dcf4658d9f23a2983c64fce69b1c956b2579fa89b8172681c,800,1200,JPEG,RGB,d5e71ea5631e6068,6060406a96d67438,3e3ef8faeb121e1c,False,
Miao_0192,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (271).jpeg,True,141103,f318295e57cc72f621f5153dd49eebd41873795e9145c34ebb4ad332122f9772,800,1200,JPEG,RGB,87b04d1df21f14b6,ece5cdc9e87272e0,3e7e7f6f7e383838,False,
Miao_0193,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (272).jpeg,True,163192,e2e5874f8a836c13b0acca00f2ae5900d133da62f39897d145e48adf1bef4636,800,1200,JPEG,RGB,fc32c33199ccc6c6,0c2c24353c263232,8486969fc7c3fbfb,False,
Miao_0194,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (273).jpeg,True,142488,4292d409b19504942625a7341932fde385d7f7747b5c365cf060c14a42a2c570,800,1200,JPEG,RGB,c4a7efb2816c36d0,e4c4e0e2d00490d0,f07070307ec4f8f8,False,
Miao_0195,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (274).jpeg,True,176514,871670f9b1a458de40f5dde36574106c40c785a795b643c6b2626b9ab9863ca2,800,1200,JPEG,RGB,99012efc4bab447e,f8f8d8d8b0b23133,1c1e0e0cd8dc9d99,False,
Miao_0196,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (275).jpeg,True,89928,a384f3e18ad89db3f0294cc6fb42a28fbefb6eee62ee5bd35bc3924f468a6c2b,800,1200,JPEG,RGB,ca5f48e0a5e4e6a6,8171293acfc9cbab,f0189c886f6d687b,False,
Miao_0197,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (276).jpeg,True,127394,533ad56771045a8ad5eee4bfb740b0001e56cf1f481d827f14b3de1eb1e01ef6,800,1067,JPEG,RGB,a95e6308f6ab8d62,2e101270d4d3d387,0008d8fe081b6be3,False,
Miao_0198,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (277).jpeg,True,106575,be8ff7d259b73ddc8a6d55826ba814333c0ba4c1081aaab4b677319c3bd62aad,800,1200,JPEG,RGB,abdd0a6fe1a66209,4371d8df9b6ded99,39180fefe1e10101,False,
Miao_0199,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (278).jpeg,True,124890,b6cbd74963277a9d4283af08d36c8b2c46dfdce22c46b584ca75d9c15ede4fd6,800,1067,JPEG,RGB,fc4bb01d22b58d72,6c3032617536168e,000098fd109bc7c7,False,
Miao_0200,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (279).jpeg,True,104670,e6ec497a3d0dfec9b8fcb3714767512092c234de445fd511002d3c82607f2715,800,1200,JPEG,RGB,99d68936cb8c2cce,313932320c367b53,ffff1bff87030919,False,
Miao_0201,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (28).jpeg,True,47157,f5fbacc703d5f3761eae0fb31997b3b7a17b9cd85614d10d3f96aa6913f6fbeb,500,500,JPEG,RGB,9739c44e519d7c19,f1f939387864e4ec,080c0d0f1c3e3e7e,False,
Miao_0202,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (280).jpeg,True,162236,b6e6d4472bd682b0bbdabbd089f21251fb75a70a171ed6804b2408fe6a54bf17,800,1200,JPEG,RGB,e78c9376159b8945,cc4cc38a820b4aca,7ef7f3e0e0e1e060,False,
Miao_0203,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (281).jpeg,True,100022,f819553ae8e2d31315a048bfc949a6f6bb35743a1c6ea72f256c24ff73b7b3b5,800,1200,JPEG,RGB,db8c66619b1932a7,f22222bb1b990a49,38fffffde9c8a80c,False,
Miao_0204,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (282).jpeg,True,141202,8a0e1bbb30782cdf0219c901a15c92c0cb790799712cd5b072ceb18b5df3450b,800,1308,JPEG,RGB,8b99b0acaca4afa5,9bd95bf13069c986,ff4c3d38182060c0,False,
Miao_0205,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (283).jpeg,True,28879,6afcc4a40ad20b5c6dc394de5d7fdcfa5348ef00692def228ccad40e710ec89f,419,314,JPEG,RGB,ede4d7861a2a9c91,2c06929383a38312,fff3fb0101100008,False,
Miao_0206,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (284).jpeg,True,145237,aa92e9aa488a36b4847edc2e991bceae205b76244cfd3fa7d5bbf57f9e068a64,800,1200,JPEG,RGB,db4f1ad02d9bc4c1,71636173cb8c986d,1881b8b9f0fe0c07,False,
Miao_0207,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (285).jpeg,True,117276,563cd7d5361368ec559cbc2798486ec4a1e5fc52af6379d9e961eeab360e6cbc,800,1200,JPEG,RGB,c8e33e3f31a0c84f,0763c3d0c3323637,0030797f381810d0,False,
Miao_0208,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (286).jpeg,True,156051,2dd7fe4cd5cedc7812ba044a44e1ae851f8e7f7012500d75f145b0aa596ac989,800,1200,JPEG,RGB,a4d1e63c744eab86,a4988a56d6b3e7e7,feffff1203011131,False,
Miao_0209,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (287).jpeg,True,109380,232c282b904d0ece010bfb39b446b9266699953efcc3c4c39271a683e3bc3bc1,800,1200,JPEG,RGB,9a7f654a31659592,4b783838b979249e,009c9e9e1c3c1006,False,
Miao_0210,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (288).jpeg,True,134988,0785fffa559f7a06a8d85937c6ab119e46a9f0bd6e2695c2d3dc63481c44c71b,800,1200,JPEG,RGB,ddd60a79260a79e2,54d8b27656123392,00fefebecac818db,False,
Miao_0211,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (289).jpeg,True,146754,a88887119fdb89d63d8ccd746e7ddb1074a06c2db2c9a5efa63147603b2f9bc8,800,1200,JPEG,RGB,b4cd075d0b972c3c,624686d4b2366c4f,3ab2f2fed8d20607,False,
Miao_0212,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (29).jpeg,True,149816,48856e69a43350c912a9e0eeefc31aa58d4e7209df8ab28b43a5641152bcc5b9,800,1200,JPEG,RGB,c462793d182f1e1f,cdcc68e4e4e6c2d0,00e0b472343f3b1c,False,
Miao_0213,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (290).jpeg,True,123097,d84a9734617c8731a6ed0fe42a312ec69891564f4e5bfc2e5df497822a785f03,800,1200,JPEG,RGB,f6063353cc030fde,ec2c248424280c2c,04c4fcf4fcfcc480,False,
Miao_0214,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (291).jpeg,True,111704,ee61280080166636fdbf198e786ac335f9d15282f6210c883ec471a12b36b2fb,800,1200,JPEG,RGB,dab2ec4b11de1661,39352d39997171f2,fcfddc8c0838f878,False,
Miao_0215,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (292).jpeg,True,132760,fc3d884caf0204e50efd6d991738101eaf3e98f6e859b4abe20eb1ce5f055e66,800,1200,JPEG,RGB,c934d3c1bcc1cef0,0419662625d2d9e1,f000001010787c7c,False,
Miao_0216,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (293).jpeg,True,108365,203b8ac0f017e3fee1e2814962a9b2935cc8844207bf29f8a21c80175551f14b,800,1063,JPEG,RGB,d8ca30e365303df6,d1f130e063598c36,00fcbc38ff0cc603,False,
Miao_0217,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (294).jpeg,True,120838,845c15daba7648279023a8df79239128efcbade5bf507e39d12cf4fe82d7f79a,800,1200,JPEG,RGB,dad86c076b691d26,70b8b8996878ec71,00fcdecc2c1c341c,False,
Miao_0218,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (295).jpeg,True,94873,90b0c2588f2de44441035e85bea261b09152bddf3e583a5e049f1480aa71fea9,800,1063,JPEG,RGB,90807f594e6b39f8,ebec9ee7959a3829,0d7f5f335c4e8000,False,
Miao_0219,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (296).jpeg,True,167187,2c4f848c3d1266cc594b9d676f880fe4e59bf77d7b5caa21a5a6c6dae7d982c8,800,1200,JPEG,RGB,fa4938375baa1391,99b1b1515c4d0d29,085858f8ece4c7c7,False,
Miao_0220,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (297).jpeg,True,160760,d01e9d744f741bea96f5f452190592722be9e42352530962edee6d55c7a2b951,1200,800,JPEG,RGB,86735dccac1949ab,14ccddece4e4e4e4,0024247f7f3e3e3e,False,
Miao_0221,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (298).jpeg,True,157711,849e30b25068cb4a8e57611997de3e8c3fb64454be7066113261341838dee330,1085,800,JPEG,RGB,8d9da9cb12f49a31,f372666461632327,3b3b3e3230b9d303,False,
Miao_0222,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (299).jpeg,True,59932,b0987ae10a721a36a18483a84494ae1889cab98d7c4dac2b0588bcacc6c733ec,500,667,JPEG,RGB,b4d2189fe3332d62,dc340edd8c3674b7,ffdfc7e7ef130000,False,
Miao_0223,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (3).jpeg,True,68073,eaab354890b2fc526408ae0aa4acb0e862fe19a958884d2b602b168cedc52b91,500,889,JPEG,RGB,e915d26aa778c163,f0f0f256cb93138f,3c1c1803e3c1c1ff,False,
Miao_0224,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (30).jpeg,True,135303,3082827d8ca88975734618cf314c57810ca633f695ff11f893bd0999be5a2041,800,1200,JPEG,RGB,86edb0c2b5f18b16,02b132226de9ccec,fff81882143c6404,False,
Miao_0225,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (300).jpeg,True,137512,3b794bb383a0cbe44482e21c2ab3a4019e7bf134085c8eb4e2d71d1c76ab984f,800,1200,JPEG,RGB,9758646369e5a696,9bb874707864ccec,401c3e1c383e3e16,False,
Miao_0226,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (301).jpeg,True,167334,b146b3a61b3ead0621812d83acc75d6c2bfead233fc320484c22e9bef78bfd3e,800,1200,JPEG,RGB,8bb53c64c33c618f,2e3f3b79c9c735d9,030f1f0f3f330709,False,
Miao_0227,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (302).jpeg,True,82471,7bda289faddf0836495fbca8fcbb585c58e087910fb7bad9bab4042197d15bd0,800,1063,JPEG,RGB,d94a3668bfcc813c,85ccf0711390341c,000018bcd8f8fe8f,False,
Miao_0228,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (303).jpeg,True,181551,cbcf0372e1fd5d190613c044b65ddafa62e590d727093332437dde046a3750c3,800,1200,JPEG,RGB,830ed520b3c9ae7d,e1e073d9cfc7920c,7f381f2d0501e8ee,False,
Miao_0229,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (304).jpeg,True,123130,781c04591c2f14f3cb4c72cfd0db76f7316c7778aee09ad8e13b04e0eb47e8f8,800,1200,JPEG,RGB,d90326069ff91c6b,66c1121070901117,0070d8fefcd8c0c0,False,
Miao_0230,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (305).jpeg,True,107759,ddcb6f33ee35acfe7afa1c268690bec3e75f61ffb7f0211e27d24323ef642606,800,1200,JPEG,RGB,8d597332a6cc991b,44917362e9300647,000018ff3f1f0000,False,
Miao_0231,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (306).jpeg,True,188661,63e058a3e73b4361113831dad068eb38d6a93f097e597e32f2ef29d2bc14c25e,800,1200,JPEG,RGB,f04b2e5d294d1e3a,81090d860e048787,00e0e4e0c0c2c3c3,False,
Miao_0232,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (307).jpeg,True,156176,ae97bc0dcc3df4d7f054fc3d04dbe61a9330be8027968a5470433aca7d042b6b,800,1200,JPEG,RGB,e68db9914e1c44e7,1f9fe664e3909e8f,fffff300200006e0,False,
Miao_0233,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (308).jpeg,True,125824,2a7f90e5467a7dff30b832991ef2d91eadf33108f9f230f3d84cefba622c58a4,800,1200,JPEG,RGB,c572791fa291ca65,1cc0c4e8ee70daab,00007c7f36387ffb,False,
Miao_0234,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (309).jpeg,True,169916,1d0b31006934eb6803d55595d4fa62418f9289b72176913ee30ab7fa97eab41d,800,1200,JPEG,RGB,c82553782d7f700f,f0e0e236b3b168d9,007c7e931bdc3c08,False,
Miao_0235,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (31).jpeg,True,152587,40ace74d9bfecedb21cc457f43e1375097668dda6970cffc62ff5837b7a02c4c,800,1200,JPEG,RGB,d9a6db201af19e64,49cbeab9a4129239,3c7dff7c1008c01c,False,
Miao_0236,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (310).jpeg,True,144203,12a5ac966976e7eb86a4ddaa186aab8a17a2eb73addca6e7723e0d88677766f0,800,1200,JPEG,RGB,d50a2e716bde811e,1134f4d8989a6c64,00183efcecde9600,False,
Miao_0237,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (311).jpeg,True,165924,03363be3060e6e56afcbd87b755a0846d1d58fe3fe0a2c22188a8e3fef31f0b1,800,1200,JPEG,RGB,f24f62f0e1424e1f,8b8361469e0d8d8c,e1c110f2c3c4c4e7,False,
Miao_0238,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (312).jpeg,True,141518,f0f5423be538449b087da6072e01a30543859fdd04b69117319652ba5b001761,1200,800,JPEG,RGB,9af765036566cd09,c13d3135f139b1b0,20dcdedc1c1c1c18,False,
Miao_0239,Miao,data/服饰2/民族服饰/苗族/苗族服饰 (313).jpeg,True,127783,b19e100f330ab9d70287982847818f51810d5d40ba9ae8ec1f0bb37764d753a5,800,1200,JPEG,RGB,cc633c32f0634e9d,8d61e2c0f0f0f032,0010387838383fff,False,
