image_id,model,language,true_group,mentions_Miao,mentions_Dong,mentions_Yi,mentions_Li,mentions_Tibetan,mentions_geo_mislocation
Li_0281,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0182,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Miao_0538,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0592,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Li_0030,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Tibetan_0071,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Dong_0590,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0056,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Li_0082,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0301,llama-3.2-vision-11b,zh,Yi,False,False,False,False,True,False
Tibetan_0538,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Yi_0111,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Miao_0424,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Li_0350,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Miao_0064,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Li_0183,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Dong_0061,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Li_0102,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0590,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Yi_0590,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0362,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Miao_0183,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Li_0071,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Li_0537,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Li_0084,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Miao_0557,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Dong_0430,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Yi_0560,llama-3.2-vision-11b,zh,Yi,False,False,False,False,True,False
Tibetan_0138,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0246,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Li_0087,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0056,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0084,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Miao_0357,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Tibetan_0592,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0084,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0540,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Tibetan_0556,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0193,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Tibetan_0599,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Miao_0430,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Dong_0133,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Li_0229,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Li_0276,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0549,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0025,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Yi_0276,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0156,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Dong_0196,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Li_0119,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Dong_0211,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0133,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Dong_0011,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Tibetan_0077,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0474,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0442,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Li_0138,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Li_0246,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Li_0239,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0301,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Li_0074,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0491,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Dong_0056,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Tibetan_0287,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Li_0078,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Dong_0427,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Dong_0442,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Tibetan_0370,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Li_0590,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0317,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0229,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0430,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Li_0413,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Miao_0012,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0031,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Li_0474,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Tibetan_0061,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Li_0105,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0105,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0219,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Li_0597,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0082,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Dong_0229,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Li_0571,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Miao_0276,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0507,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Dong_0012,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Yi_0470,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Li_0536,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Li_0362,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Miao_0566,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Miao_0474,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Tibetan_0285,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0413,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Tibetan_0249,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Tibetan_0156,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0281,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0074,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Li_0540,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0566,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Miao_0597,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Yi_0185,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0087,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Li_0438,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0003,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0211,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0025,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Tibetan_0313,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0547,llama-3.2-vision-11b,zh,Miao,False,False,False,False,True,False
Tibetan_0357,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0260,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Tibetan_0229,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0365,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Li_0110,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Li_0433,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Tibetan_0470,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Yi_0083,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Yi_0219,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Yi_0427,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Yi_0536,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0258,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Tibetan_0119,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Li_0549,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Li_0133,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Li_0012,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Miao_0138,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0083,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Li_0235,llama-3.2-vision-11b,zh,Li,False,False,False,False,True,False
Li_0003,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Tibetan_0491,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Miao_0369,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0566,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Tibetan_0012,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Li_0136,llama-3.2-vision-11b,zh,Li,False,False,False,False,True,False
Miao_0040,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Yi_0119,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Li_0470,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Tibetan_0305,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0540,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Li_0258,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0102,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0025,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0077,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0071,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0362,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Dong_0040,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0507,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Li_0156,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Tibetan_0362,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Li_0196,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Dong_0110,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Dong_0454,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Dong_0557,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Li_0305,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Li_0507,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Tibetan_0413,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Tibetan_0507,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0588,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Dong_0281,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Dong_0249,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0365,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Yi_0074,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Tibetan_0560,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Li_0560,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Dong_0030,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0413,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Yi_0588,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Miao_0011,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0599,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0592,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0110,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Dong_0182,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0210,llama-3.2-vision-11b,zh,Miao,False,False,False,False,True,False
Yi_0064,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Li_0111,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Miao_0073,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Yi_0438,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Miao_0589,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Li_0007,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Dong_0413,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0061,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0235,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Dong_0177,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Dong_0105,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Dong_0083,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Miao_0590,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Tibetan_0136,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0111,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0474,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0136,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0369,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0596,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Miao_0077,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0371,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Li_0330,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0540,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Li_0442,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Dong_0330,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Li_0454,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Li_0557,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Yi_0313,llama-3.2-vision-11b,zh,Yi,False,False,False,False,True,False
Dong_0079,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Tibetan_0073,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Yi_0537,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0549,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Tibetan_0111,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Dong_0370,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Li_0210,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Dong_0365,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Tibetan_0433,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Yi_0082,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Yi_0078,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0031,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Miao_0433,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0193,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Yi_0596,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Tibetan_0516,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0133,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0470,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Miao_0110,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0281,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0166,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Miao_0249,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0371,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Yi_0156,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Tibetan_0078,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Tibetan_0246,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Miao_0317,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Miao_0420,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Li_0177,llama-3.2-vision-11b,zh,Li,True,False,False,False,False,False
Dong_0571,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0213,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0420,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Li_0236,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Tibetan_0350,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,False,False
Miao_0196,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Li_0285,llama-3.2-vision-11b,zh,Li,False,False,False,False,False,False
Dong_0556,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Tibetan_0211,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Dong_0420,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Yi_0030,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Yi_0599,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Dong_0491,llama-3.2-vision-11b,zh,Dong,False,False,False,False,False,False
Yi_0087,llama-3.2-vision-11b,zh,Yi,True,False,False,False,False,False
Dong_0287,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0285,llama-3.2-vision-11b,zh,Miao,False,False,False,False,False,False
Dong_0193,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
Miao_0537,llama-3.2-vision-11b,zh,Miao,True,False,False,False,False,False
Yi_0136,llama-3.2-vision-11b,zh,Yi,False,False,False,False,False,False
Tibetan_0562,llama-3.2-vision-11b,zh,Tibetan,False,False,False,False,True,False
Dong_0547,llama-3.2-vision-11b,zh,Dong,True,False,False,False,False,False
